id,project.id,project.name,treatment,treatment.2,block,site,region,burn.name,site.type,latitude,longitude.x,accuracy.m,elevation.x,accuracy.vertical.m,slope.x,aspect.x,moisture,spp.density,spp.basal.area,bs.prop,stand.age,stand.origin,burn.year,above.biomass.prefire,above.carbon.prefire,above.biomass.combusted,above.carbon.combusted,prefireSOL,mean.resid,burn.depth,propSOL,below.ground.carbon.prefire,below.ground.carbon.combusted,prop.below.C,shrub.bio,tussock.dens,moss.type,sample.date,PFI,Ruggedness,BD_30,BD_100,pH_30,pH_100,Sand_30,Sand_100,Silt_30,Silt_100,Clay_30,Clay_100,SOC_30,SOC_100,tavg_5_8,tmax_5_8,prec_5_8,bio1_MAT,bio2_MDR,bio5_tmax_warm,bio12_MAP,NV,GRSH,DEC,BS,WS,JP,OCON,Ecoregion_LEVEL1,Ecoregion_LEVEL2,Ecoregion_LEVEL3,Ecoregion_NAME_L1,Ecoregion_NAME_L2,Ecoregion_NAME_L3,Ecoregion_Label,Perm_Ice_NUM_CODE,Perm_Ice_COMBO,Perm_Ice_EXTENT,Perm_Ice_CONTENT,Perm_Ice_LANDFORM,longitude.y,burn_year,DOB_lst,Precipitation,Temperature,Relative.humidity,Wind.speed,DC.y,DMC.y,FFMC.y,ISI.y,BUI.y,FWI.y,DSR,Peat,Tree.cover,Distanceunburned,dNBR,TCB,elevation.y,slope.y,aspect.y,TWI,CNA_Tave_5_8,CNA_Tmax_5_8,CNA_Tmin_5_8,CNA_PPT_5_8,CNA_Rad_5_8,CNA_RH_5_8,CNA_CMD_5_8,CNA_MAT,CNA_MAP,CNA_MWMT,CNA_TD,CNA_DD5,CNA_DD18,CNA_NFFD,CNA_FFP,CNA_PAS,CNA_CMD,CNA_MAR,CNA_RH,CNA_SHM,moisture.new
sf.416,AK_KT.sf.82,AK_KT,Burn,,NA,AK_KT_FG87B1,AK,Granite Creek (GC87),,63.909,-145.37616,NA,NA,NA,,NA,,NA,NA,1,NA,,1987,NA,NA,NA,NA,15.5,6.6,8.9,0.574193548,NA,1637.965837,NA,NA,NA,,,0.163702473,2.498529911,1.073833333,1.2899,5.733333333,6.285,33,38.5,55.83333333,50.65,11,10.95,14700,19900,12.1500001,18.37500024,46.5,-2.92083334,12.42500022,21.10000038,274,0.027681662,0.906574368,0.027681662,0.038062282,0,0,0,3,3.1,3.1.2,Taiga,Alaska Boreal Interior,Interior Bottomlands,3.1.2: Interior Bottomlands,10,Dlf,D,l,f,-145.37616,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,40,NA,NA,NA,398.3333333,31.99589539,315.7163086,8.713128451,12.2,18.9,5.45,48.25,16.375,58.25,40.5,-2.8,318,15,35.5,967,21,123,86,100,162,8.7,56,66.7,NA
sf.417,AK_KT.sf.83,AK_KT,Burn,,NA,AK_KT_FG87B2_6,AK,Granite Creek (GC87),,63.9201,-145.37779,NA,NA,NA,,NA,,NA,NA,1,NA,,1987,NA,NA,NA,NA,22.4,8.8,13.6,0.607142857,NA,2994.668309,NA,NA,NA,,,0.161863387,2.100455999,1.03625,1.250675,5.883333333,6.38,32.16666667,36.1,57.41666667,53.775,10.41666667,10.125,11800,15500,12.2750001,18.45000029,46.25,-2.879166665,12.39166673,21.20000076,274,0,0.39100346,0.238754332,0.307958484,0.062283736,0,0,3,3.1,3.1.2,Taiga,Alaska Boreal Interior,Interior Bottomlands,3.1.2: Interior Bottomlands,10,Dlf,D,l,f,-145.37779,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,28.11111111,NA,NA,NA,396,45.58324051,257.6426392,7.069716495,12.2,18.925,5.4,47.75,16.35,58.25,40.75,-2.9,318,15,35.5,967,21,123,86,102,164,8.7,56,67,NA
sf.418,AK_KT.sf.84,AK_KT,Burn,,NA,AK_KT_FG87B3,AK,Granite Creek (GC87),,63.91881,-145.35788,NA,NA,NA,,NA,,NA,NA,1,NA,,1987,NA,NA,NA,NA,19.3,5.5,13.8,0.715025907,NA,3057.530515,NA,NA,NA,,,0.159896404,2.248856068,1.001166667,1.22975,5.858333333,6.4825,32,37.5,58.83333333,53.45,9.166666667,9.05,15400,20500,12.32500017,18.47500038,45.75,-2.82916659,12.29166657,21.20000076,272,-2.78E-17,0.114186853,0.435986161,0.446366787,0.003460208,0,0,3,3.1,3.1.2,Taiga,Alaska Boreal Interior,Interior Bottomlands,3.1.2: Interior Bottomlands,10,Dlf,D,l,f,-145.35788,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,45.44444444,NA,NA,NA,389.4444444,29.5879879,282.87677,8.215675506,12.225,18.975,5.4,47.75,16.375,58.25,41,-2.8,318,15,35.5,970,21,123,87,102,165,8.7,56,67.1,NA
sf.419,AK_KT.sf.85,AK_KT,Burn,,NA,AK_KT_FG87B4_5,AK,Granite Creek (GC87),,63.91851,-145.37152,NA,NA,NA,,NA,,NA,NA,0.261744345,NA,,1987,NA,NA,NA,NA,21.3,2.5,18.8,0.882629108,NA,4747.330632,NA,NA,NA,,,0.16274859,2.286190748,1.063333333,1.27475,5.883333333,6.36,33.41666667,37.525,55.91666667,51.925,10.66666667,10.35,13300,18400,12.2750001,18.375,46,-2.883333348,12.31666652,21.10000038,274,-1.11E-16,0.173010379,0.470588237,0.352941185,0.003460208,0,0,3,3.1,3.1.2,Taiga,Alaska Boreal Interior,Interior Bottomlands,3.1.2: Interior Bottomlands,10,Dlf,D,l,f,-145.37152,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,26.55555556,NA,NA,NA,383.7777778,24.29823303,175.2021332,9.831210774,12.225,18.975,5.4,47.5,16.375,58.25,41,-2.9,317,15,35.6,970,21,123,86,101,165,8.7,56,67.5,NA
sf.420,AK_KT.sf.86,AK_KT,Burn,,NA,AK_KT_HC94B12,AK,Hajdukovich Creek (HC94),,63.79422,-145.11089,NA,NA,NA,,NA,,NA,NA,1,NA,,1994,NA,NA,NA,NA,33.2,26.6,6.6,0.198795181,NA,1070.369882,NA,NA,NA,,,0.200032368,3.201039314,1.070583333,1.286575,5.55,5.84,35.83333333,38.75,53.08333333,50.775,11.08333333,10.475,27000,63100,11.67499995,17.97500014,43.75,-3.43333326,12.65000011,20.89999962,262,0,0.768166065,0.228373706,0.003460208,0,0,0,3,3.1,3.1.1,Taiga,Alaska Boreal Interior,Interior Forested Lowlands and Uplands,3.1.1: Interior Forested Lowlands and Uplands,10,Dlf,D,l,f,-145.11089,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,4.111111111,NA,NA,0.4,441.8888889,17.32007217,152.592514,9.864748786,12.1,18.8,5.475,54.75,16.525,58.75,33.25,-2.9,365,14.9,36.1,961,20,123,87,116,133,8.8,56,57.9,NA
sf.421,AK_KT.sf.87,AK_KT,Burn,,NA,AK_KT_HC94BG1,AK,Hajdukovich Creek (HC94),,63.80459,-145.1046,NA,NA,NA,,NA,,NA,NA,1,NA,,1994,NA,NA,NA,NA,24,17.2,6.8,0.283333333,NA,1116.819641,NA,NA,NA,,,0.191307604,2.900752544,1.008416667,1.219675,5.75,6.22,31,34.65,56.58333333,52.725,12.66666667,12.7,21000,47500,11.82500005,18.20000029,44,-3.316666613,12.76666675,21.10000038,264,-1.11E-16,0.885813177,0.089965396,0.024221454,0,0,0,3,3.1,3.1.1,Taiga,Alaska Boreal Interior,Interior Forested Lowlands and Uplands,3.1.1: Interior Forested Lowlands and Uplands,10,Dlf,D,l,f,-145.1046,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,24.66666667,NA,NA,NA,428.4444444,16.38785553,185.8110809,9.384402311,12.2,18.875,5.5,54.75,16.5,58.75,33.75,-2.9,363,15,36.3,968,21,123,87,115,135,8.8,56,58.5,NA
sf.422,AK_KT.sf.88,AK_KT,Burn,,NA,AK_KT_HC94BG2,AK,Hajdukovich Creek (HC94),,63.81934,-145.10581,NA,NA,NA,,NA,,NA,NA,1,NA,,1994,NA,NA,NA,NA,24,9,15,0.625,NA,3442.712225,NA,NA,NA,,,0.186291561,2.770796299,1.089416667,1.273575,5.708333333,6.1875,30.33333333,34.5,56.91666667,52.425,12.83333333,12.95,20400,42600,11.92499995,18.30000019,43.75,-3.09583323,12.74166678,21.10000038,262,0,0.754325271,0.242214531,0.003460208,0,0,0,3,3.1,3.1.1,Taiga,Alaska Boreal Interior,Interior Forested Lowlands and Uplands,3.1.1: Interior Forested Lowlands and Uplands,10,Dlf,D,l,f,-145.10581,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,34.44444444,NA,NA,0.2,399.4444444,27.73567772,223.2686768,10.24520479,12.25,19,5.5,54,16.525,58,35.25,-2.9,357,15,36.3,981,22,123,88,114,141,8.8,56,59.8,NA
sf.423,AK_KT.sf.89,AK_KT,Burn,,NA,AK_KT_HC94BG3,AK,Hajdukovich Creek (HC94),,63.84385,-145.05002,NA,NA,NA,,NA,,NA,NA,1,NA,,1994,NA,NA,NA,NA,24,1.1,22.9,0.954166667,NA,6285.918581,NA,NA,NA,,,0.180674478,2.149647474,1.089083333,1.276025,5.758333333,6.2375,34.41666667,38.325,55.16666667,50.7,10.66666667,10.7,17200,31300,12.20000017,17.92499995,43,-2.462500001,11.45833321,20.89999962,258,0,0.695501745,0.010380623,0.186851218,0.107266434,0,0,3,3.1,3.1.1,Taiga,Alaska Boreal Interior,Interior Forested Lowlands and Uplands,3.1.1: Interior Forested Lowlands and Uplands,10,Dlf,D,l,f,-145.05002,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,33,NA,NA,0.36,390.4444444,37.39382935,346.7535706,9.351187954,12.275,19.05,5.5,54.25,16.575,58,35,-2.9,359,15.1,36.5,986,22,123,88,114,140,8.8,56,59.9,NA
sf.343,AK_KT.sf.9,AK_KT,Burn,,NA,AK_KT_BYM03,AK,Boundary (BY04),,65.11822,-147.42861,NA,498,NA,5,105,,NA,8.86,NA,88,,2004,NA,NA,NA,NA,29,7.5,21.5,0.74137931,NA,5120.039877,NA,NA,NA,,,0.45788154,3.871738434,0.828166667,1.0363,5.533333333,5.98,33.5,35.7,55.83333333,53.95,10.58333333,10.325,30800,73500,11.77499986,16.87499976,41.5,-2.966666808,10.1833335,19.29999924,315,1.39E-17,0,0.065743946,0.128027678,0.806228399,0,0,6,6.1,6.1.1,Northwestern Forested Mountains,Boreal Cordillera,Interior Highlands and Klondike Plateau,6.1.1: Interior Highlands and Klondike Plateau,6,Dmf,D,m,f,-147.42861,2004,183.1008759,0.002733609,21.90535927,65.00031281,15.29286385,269.2059021,56.82123184,86.74777985,5.816030502,74.38919067,18.51378632,4.764698982,FALSE,76.44444444,916.8204722,0.68,NA,486.3333333,10.95114899,279.2099609,8.812619896,13,18.9,7.1,62.25,15.675,63,26,-1.3,404,16,34,1084,32,136,94,112,133,8.1,61,54.1,NA
sf.424,AK_KT.sf.90,AK_KT,Burn,,NA,AK_KT_HC94BG4,AK,Hajdukovich Creek (HC94),,63.83819,-145.00044,NA,NA,NA,,NA,,NA,NA,1,NA,,1994,NA,NA,NA,NA,24,3.4,20.6,0.858333333,NA,5406.994337,NA,NA,NA,,,0.181841999,2.167801857,1.079333333,1.28565,5.733333333,6.215,35.91666667,39.475,52.75,48.725,11.33333333,11.6,15800,27000,12.1500001,18.05000019,43,-2.537500071,11.72500029,21.10000038,259,0.006920415,0.304498255,0.010380623,0.46366781,0.214532867,0,0,3,3.1,3.1.1,Taiga,Alaska Boreal Interior,Interior Forested Lowlands and Uplands,3.1.1: Interior Forested Lowlands and Uplands,10,Dlf,D,l,f,-145.00044,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,17.55555556,NA,NA,0.32,403.6666667,10.2049408,108.7449722,9.875219872,12.275,19,5.5,55,16.625,58,34.5,-2.9,363,15,36.8,983,22,123,88,115,138,8.8,56,58.9,NA
sf.425,AK_KT.sf.91,AK_KT,Burn,,NA,AK_KT_HC94BG5,AK,Hajdukovich Creek (HC94),,63.82243,-145.07282,NA,NA,NA,,NA,,NA,NA,1,NA,,1994,NA,NA,NA,NA,24,5.5,18.5,0.770833333,NA,4639.895822,NA,NA,NA,,,0.187283576,2.457700968,1.108416667,1.291975,5.583333333,6.095,36.41666667,39.925,51.41666667,47.625,12.41666667,12.825,17700,34400,12.02499998,18.125,43.5,-2.87500012,12.18333358,21,260,-1.11E-16,0.851211071,0.148788929,0,0,0,0,3,3.1,3.1.1,Taiga,Alaska Boreal Interior,Interior Forested Lowlands and Uplands,3.1.1: Interior Forested Lowlands and Uplands,10,Dlf,D,l,f,-145.07282,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,43.88888889,NA,NA,0.19,418.2222222,23.65789032,130.5812225,8.797790035,12.225,18.95,5.475,54.75,16.575,58.25,34.25,-2.9,361,15,36.5,978,21,123,88,114,137,8.8,56,59,NA
sf.426,AK_KT.sf.92,AK_KT,Burn,,NA,AK_KT_HC94BG6,AK,Hajdukovich Creek (HC94),,63.82005,-145.01476,NA,NA,NA,,NA,,NA,NA,1,NA,,1994,NA,NA,NA,NA,24,2.2,21.8,0.908333333,NA,5860.658968,NA,NA,NA,,,0.190577134,2.344341516,1.05825,1.281925,5.916666667,6.395,38.75,42.625,51.33333333,47.8,9.916666667,9.925,16400,28700,12.07500005,17.85000014,42.75,-2.595833283,11.52500001,20.89999962,258,0,0.861591697,0.062283736,0,0.076124564,0,0,3,3.1,3.1.1,Taiga,Alaska Boreal Interior,Interior Forested Lowlands and Uplands,3.1.1: Interior Forested Lowlands and Uplands,10,Dlf,D,l,f,-145.01476,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,27.33333333,NA,NA,0.23,456.1111111,15.81976318,272.7152405,8.168848618,12.125,18.775,5.45,56,16.65,58.75,32,-3,370,14.9,36.7,960,20,123,87,118,128,8.8,57,57,NA
sf.427,AK_KT.sf.93,AK_KT,Burn,,NA,AK_KT_K1B,AK,King Creek (KC04),,64.39635,-141.40998,NA,NA,NA,,NA,,NA,NA,NA,NA,,2004,NA,NA,NA,NA,10.3,3,7.3,0.708737864,NA,1790.54436,NA,NA,NA,,,0.543696165,3.954581976,0.891833333,1.10515,5.916666667,6.39,36.08333333,39.075,52.75,50.575,11.41666667,10.575,21600,41800,10.57499993,16.37500024,45.25,-5.533333217,11.63333328,19.10000038,272,5.55E-17,0.162629753,0.069204152,0.34256056,0.425605536,0,0,6,6.1,6.1.1,Northwestern Forested Mountains,Boreal Cordillera,Interior Highlands and Klondike Plateau,6.1.1: Interior Highlands and Klondike Plateau,18,Dlr,D,l,r,-141.40998,2004,185.5120697,0.011008387,20.94594765,52.98704147,9.721818924,280.2944641,58.65168762,85.87155151,3.881761789,77.01490021,13.90690422,2.87135458,FALSE,46.33333333,812.7954008,0.43,0.24,583,51.78959274,187.284256,7.584794123,11.925,18.475,5.3,35,16.75,59,51.5,-3.8,269,14.9,37.8,927,20,119,80,112,211,8.9,59,90.5,NA
sf.428,AK_KT.sf.94,AK_KT,Burn,,NA,AK_KT_K2B,AK,King Creek (KC04),,64.39487,-141.40833,NA,NA,NA,,NA,,NA,NA,NA,NA,,2004,NA,NA,NA,NA,12.4,2.5,9.9,0.798387097,NA,2749.671751,NA,NA,NA,,,0.561149955,3.959031582,0.96375,1.171025,6.025,6.3675,32.91666667,35.375,55,52.8,12.08333333,11.825,23900,47800,10.82500005,16.7750001,45.5,-5.591666738,11.98333347,19.5,279,2.78E-17,0.193771631,0.103806227,0.224913493,0.477508664,0,0,6,6.1,6.1.1,Northwestern Forested Mountains,Boreal Cordillera,Interior Highlands and Klondike Plateau,6.1.1: Interior Highlands and Klondike Plateau,18,Dlr,D,l,r,-141.40833,2004,185.5120697,0.011008387,20.94594765,52.98704147,9.721818924,280.2944641,58.65168762,85.87155151,3.881761789,77.01490021,13.90690422,2.87135458,FALSE,43.88888889,660.9763794,0.64,0.2,559.8888889,31.17845917,181.7334595,9.411583947,11.925,18.525,5.375,34.5,16.75,59,52,-3.7,265,14.9,37.8,931,20,119,80,110,214,8.9,59,91.8,NA
sf.429,AK_KT.sf.95,AK_KT,Burn,,NA,AK_KT_TL98B,AK,Midway Lake (ML98),,63.23856,-142.3704,NA,NA,NA,,NA,,NA,NA,NA,NA,,1998,NA,NA,NA,NA,37.7,17.1,20.6,0.546419098,NA,7715.277376,NA,NA,NA,,,0.31257385,3.188677073,0.9955,1.2087,5.458333333,6.1175,40.41666667,43.575,53.08333333,50.275,6,6,25000,51600,11.625,17.625,42.5,-4.337500012,11.95833333,20.20000076,258,5.55E-17,0.162629753,0.093425609,0.591695487,0.152249128,0,0,6,6.1,6.1.1,Northwestern Forested Mountains,Boreal Cordillera,Interior Highlands and Klondike Plateau,6.1.1: Interior Highlands and Klondike Plateau,10,Dlf,D,l,f,-142.3704,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,14.11111111,NA,0.39,0.18,534.1111111,12.46884441,182.4944611,9.20524321,12.1,18.55,5.725,41.75,17.075,60,45.5,-3.2,265,15,37,966,20,124,83,75,217,9.1,58,76.6,NA
sf.430,AK_KT.sf.96,AK_KT,Burn,,NA,AK_KT_MP02B1,AK,Mile Post 78 (MP02),,65.30351,-149.08207,NA,NA,NA,,NA,,NA,NA,NA,NA,,2002,NA,NA,NA,NA,13.9,3,10.9,0.784172662,NA,1639.649649,NA,NA,NA,,,0.539440393,3.590880156,1.013416667,1.209225,5.191666667,5.7725,37.91666667,40.175,52.08333333,49.625,10.08333333,10.225,26400,56000,11.55000019,16.97500014,43.25,-3.7708333,10.80833338,19.79999924,302,0.003460208,0.453287184,0.131487891,0.055363324,0.356401384,0,0,3,3.1,3.1.1,Taiga,Alaska Boreal Interior,Interior Forested Lowlands and Uplands,3.1.1: Interior Forested Lowlands and Uplands,6,Dmf,D,m,f,-149.08207,2002,218.4865417,0.000807014,14.10247231,40.46985245,10.96044445,350.9347534,32.23786926,88.35753632,5.88424015,52.43391418,15.44256306,3.456226587,FALSE,77.11111111,528.2704524,NA,NA,485.6666667,49.14369202,176.1733856,7.638074873,12.3,18.225,6.325,68.25,17,62.75,21.25,-2.3,439,15.2,34.6,980,24,131,93,126,112,8.8,64,46.7,NA
sf.431,AK_KT.sf.97,AK_KT,Burn,,NA,AK_KT_MP02B2,AK,Mile Post 78 (MP02),,65.27854,-149.02062,NA,NA,NA,,NA,,NA,NA,NA,NA,,2002,NA,NA,NA,NA,30.7,12.6,18.1,0.589576547,NA,3485.506514,NA,NA,NA,,,0.337418973,3.604821205,0.965583333,1.111175,5.758333333,6.3675,31.91666667,33.275,53,52.45,15.08333333,14.275,29900,62300,12.45000005,17.97499967,41.25,-3.462499989,11.04166659,20.79999924,290,2.78E-17,0.055363324,0.038062282,0.882352948,0.024221454,0,0,3,3.1,3.1.2,Taiga,Alaska Boreal Interior,Interior Bottomlands,3.1.2: Interior Bottomlands,6,Dmf,D,m,f,-149.02062,2002,203.5256195,0.063050993,22.61272621,52.43606186,10.34945679,273.8813782,22.27907562,86.59513855,4.436552525,37.0279808,10.15453243,1.64572382,FALSE,69.22222222,951.3261862,NA,NA,252.6666667,22.15120125,261.3451843,7.901763736,12.725,18.875,6.525,49.5,16.675,61.5,36.25,-2.5,323,15.7,35.9,1038,29,132,95,94,173,8.6,63,65.9,NA
sf.432,AK_KT.sf.98,AK_KT,Burn,,NA,AK_KT_MN99B1,AK,Minto (MO99),,65.1653,-149.44943,NA,NA,NA,,NA,,NA,NA,NA,NA,,1999,NA,NA,NA,NA,31.2,23.7,7.5,0.240384615,NA,940.4028932,NA,NA,NA,,,0.224051356,3.127928734,0.960166667,1.16155,5.866666667,6.45,31.91666667,33.275,56.41666667,54.675,11.33333333,11.8,24500,49700,13.07499993,18.9749999,43.25,-3.316666798,11.7833336,22,299,0,0.543252587,0.103806227,0.332179934,0.020761246,0,0,3,3.1,3.1.1,Taiga,Alaska Boreal Interior,Interior Forested Lowlands and Uplands,3.1.1: Interior Forested Lowlands and Uplands,6,Dmf,D,m,f,-149.44943,1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,39.44444444,NA,NA,NA,118.8888889,39.01405334,195.0571289,8.342016916,12.75,19.3,6.225,52.25,16.45,59.5,36.25,-3.1,342,15.7,37.1,1042,30,128,93,100,145,8.5,60,62.5,NA
sf.433,AK_KT.sf.99,AK_KT,Burn,,NA,AK_KT_NBM01,AK,North Bonanza (NB05),,66.79057,-150.6909,NA,327,NA,1.5,NA,,NA,14.43,NA,102,,2005,NA,NA,NA,NA,25.6,12.9,12.7,0.49609375,NA,2716.661669,NA,NA,NA,,,0.706510842,3.390729189,0.927083333,1.109575,5.091666667,5.3725,37.16666667,39.05,49.41666667,48.375,12.91666667,12.425,24900,61600,11.55000007,16.9000001,43.25,-5.208333333,10.71666675,20.5,334,0.031141868,0.141868517,0.034602076,0.674740493,0.117647059,0,0,3,3.1,3.1.1,Taiga,Alaska Boreal Interior,Interior Forested Lowlands and Uplands,3.1.1: Interior Forested Lowlands and Uplands,6,Dmf,D,m,f,-150.6909,2005,181.5015259,0.883486748,20.75911903,65.79779053,9.565547943,208.6390533,46.22878647,83.41171265,2.757510662,59.49908829,9.023195267,1.3352319,TRUE,69,2328.674982,NA,NA,308.5555556,47.27807617,335.2517395,8.263236006,11.675,17.85,5.525,56.75,16.475,61.5,25.5,-5.6,435,15,39.1,884,18,115,99,151,102,8.3,57,47.8,NA
sf.684,BR_AK1.sf.1,AK_Rogers,Control,,NA,AK_Rogers_C001,AK_Interior_Bottomlands,NA,mature black spruce,64.330835,-145.870348,NA,354.2558594,NA,1.886169314,183.9987335,3,1.11667,36.3336,0.910448029,NA,Unknown,NA,7693.666667,3462.15,NA,NA,NA,24.8007,NA,NA,NA,NA,NA,NA,NA,NA,8/29/2012,0.253223777,3.394505024,0.883916667,1.171725,5.416666667,6.05,31.5,34.6,58.91666667,55.725,9.583333333,9.675,22000,43600,12.05000019,17.44999957,48.25,-2.38750006,10.79166639,19.79999924,288,1.39E-17,0,0.020761246,0.868512094,0.110726647,0,0,3,3.1,3.1.2,Taiga,Alaska Boreal Interior,Interior Bottomlands,3.1.2: Interior Bottomlands,6,Dmf,D,m,f,-145.870348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,85,NA,NA,NA,359.3333333,16.41370773,152.0978699,9.194684286,12.525,19.4,5.675,61.75,16.3,57.75,28.75,-2.4,395,15.5,34.4,1007,25,122,85,120,115,8.7,56,54.5,3
sf.693,BR_AK1.sf.10,AK_Rogers,Burn,,NA,AK_Rogers_P002,AK_Interior_Bottomlands,Gilles Creek,mature white spruce-aspen,64.33549,-145.700506,NA,359.5510254,NA,1.12455821,191.9162903,3,0.133333,27.2867,0.250000375,NA,Unknown,2010,11363.68889,5113.66,1797.92,809.064,14.69341,4.48391,10.2095,0.694835304,3309.258333,2215.21,0.669397725,NA,NA,NA,8/28/2012,0.241939574,3.324858189,1.142083333,1.340925,5.941666667,6.2575,42.91666667,44.425,45.75,43.925,11.58333333,11.675,21400,43900,12.25,18.05000019,49,-2.316666697,11.61666687,20.60000038,284,-1.39E-17,0,0,0.979238749,0.020761246,0,0,3,3.1,3.1.2,Taiga,Alaska Boreal Interior,Interior Bottomlands,3.1.2: Interior Bottomlands,6,Dmf,D,m,f,-145.700506,2010,148.4897308,0.097181447,18.33245277,54.86659241,6.837028503,64.731987,22.68548012,85.56299591,3.214992762,24.18325996,5.901004791,0.629662573,FALSE,71.66666667,1220.240229,0.38,0.22,360.4444444,33.30177307,164.7740631,8.786561018,12.575,19.475,5.65,60.75,16.175,57.5,30,-2.5,393,15.6,34.7,1009,26,122,85,122,120,8.5,56,55.7,3
sf.694,BR_AK1.sf.11,AK_Rogers,Burn,,NA,AK_Rogers_P003,AK_Interior_Bottomlands,Gilles Creek,mature black spruce,64.339082,-145.772913,NA,395.4604797,NA,3.150118113,252.3095856,3,1.4,15.1728,1,NA,Unknown,2010,3268.155556,1470.67,1343.002222,604.351,30.88383333,10.74353333,20.1403,0.652130834,5158.251667,1818.83,0.352605906,NA,NA,NA,8/28/2012,0.277373403,3.448427916,1.031833333,1.25475,5.866666667,6.255,42.16666667,44.05,50.08333333,48.025,8,7.8,18000,32500,11.94999993,17.47499967,48.25,-2.291666653,11.03333315,20,285,4.86E-17,0,0,0.989619374,0.010380623,0,0,3,3.1,3.1.2,Taiga,Alaska Boreal Interior,Interior Bottomlands,3.1.2: Interior Bottomlands,6,Dmf,D,m,f,-145.772913,2010,149.5075531,0.088655166,24.7988224,43.85590363,3.463470697,71.59977722,26.51354218,88.42821503,4.074084282,27.53573608,7.944255829,1.065769076,FALSE,84.33333333,1078.709259,0.85,0.16,388.6666667,26.48709679,207.4331818,10.09751279,12.35,19.175,5.525,63.25,16.225,58,27,-2.6,411,15.3,34.4,983,24,121,83,130,108,8.6,56,52.6,3
sf.695,BR_AK1.sf.12,AK_Rogers,Burn,,NA,AK_Rogers_P004,AK_Interior_Bottomlands,Gilles Creek,mature black spruce,64.337623,-145.769661,NA,397.5186462,NA,1.485040784,189.467804,3,1.6,22.5443,1,NA,Unknown,2010,4798.844444,2159.48,879.18,395.631,34.2383,18.4165,15.8218,0.462108224,4579.411667,1124.1905,0.245487976,NA,NA,NA,8/28/2012,0.277373403,3.448427916,1.055916667,1.271025,5.775,6.1375,42.91666667,45.175,47.41666667,45.475,9.666666667,9.35,17800,28700,11.94999993,17.47499967,48.25,-2.291666653,11.03333315,20,285,4.86E-17,0,0,0.989619374,0.010380623,0,0,3,3.1,3.1.2,Taiga,Alaska Boreal Interior,Interior Bottomlands,3.1.2: Interior Bottomlands,6,Dmf,D,m,f,-145.769661,2010,149.5075531,0.088655166,24.7988224,43.85590363,3.463470697,71.59977722,26.51354218,88.42821503,4.074084282,27.53573608,7.944255829,1.065769076,FALSE,83.77777778,1243.588143,0.7,0.19,392.7777778,11.75185871,201.6717987,8.660129897,12.325,19.175,5.525,63.75,16.225,58,26.75,-2.6,416,15.3,34.3,979,24,120,83,133,107,8.6,56,52,3
sf.696,BR_AK1.sf.13,AK_Rogers,Burn,,NA,AK_Rogers_P005,AK_Interior_Bottomlands,Gilles Creek,mature black spruce,64.335234,-145.778005,NA,380.3414001,NA,2.826377392,184.0085754,2,1.38333,11.1795,1,NA,Unknown,2010,2417.755556,1087.99,989.7155556,445.372,28.34245667,2.905656667,25.4368,0.897480423,3877.213333,2214.71,0.571211798,NA,NA,NA,8/28/2012,0.248369858,3.365931034,1.028083333,1.254425,5.716666667,6,39.41666667,41.825,51.16666667,49.6,8.75,8.375,17600,34700,11.92499983,17.37499976,48.25,-2.258333427,10.85000014,19.79999924,285,3.47E-17,0.031141868,0.346020758,0.491349488,0.131487891,0,0,3,3.1,3.1.2,Taiga,Alaska Boreal Interior,Interior Bottomlands,3.1.2: Interior Bottomlands,6,Dmf,D,m,f,-145.778005,2010,235.4818573,0.020310346,12.69686317,60.47716904,8.662762642,139.6135406,6.023654938,82.07379913,2.22551775,10.87436771,2.201781034,0.109971248,FALSE,81,927.1720081,0.9,0.16,372.2222222,38.63183212,233.0121307,8.007368643,12.45,19.275,5.575,61.5,16.225,57.75,28,-2.6,399,15.4,34.7,993,24,121,84,123,112,8.6,56,54,2
